latitude,longitude,bright_ti4
-13.9193,132.81448,304.5
-12.75411,130.61198,321
-12.75629,130.60345,305.5
-13.5787,129.97275,305.6
-13.96648,132.87604,306
-13.97592,132.89272,303.6
-13.98589,132.89108,343.7
-13.98865,132.88698,345.4
-12.913,130.54585,304.1
-14.35503,133.08711,306.1
-14.60536,144.26105,298.5
-13.29525,132.336,307.1
-13.92819,132.82762,343.6
-13.93151,132.82707,315.8
-14.34696,144.34079,312
-15.70673,145.19862,300.4
-15.72787,145.20804,299.1
-15.72455,145.20947,299.6
-15.95333,144.54698,301.3
-15.96153,144.5634,300.6
-15.95539,144.55214,310.7
-15.96287,144.56238,298.4
-14.35922,143.65779,299.3
-14.34778,143.66344,298.6
-14.32741,143.64307,302.7
-14.31851,143.61703,304.3
-14.34829,143.66803,298.3
-16.44459,124.0923,311.2
-16.39061,123.97334,308.2
-16.43973,124.09329,343.4
-16.4619,124.07748,311
-16.48076,124.14843,302.9
-16.44764,124.05626,306.8
-16.44164,124.05151,322.8
-16.44581,124.02104,305.7
-24.00403,131.55646,311
-29.3658,126.37968,301.4
-29.36156,126.37611,295
-32.99704,137.5874,297.9
-33.00293,137.57896,295.5
-33.02748,117.54742,296.5
-33.92913,116.14876,295.6
-33.59333,117.50827,304.3
-20.78338,115.44629,305
-20.78575,115.44319,302
-29.71327,116.55769,298.4
-34.45547,150.8799,340.7
-36.1258,146.9971,336.8
-30.01531,152.2395,329.4
-29.90739,152.17154,367
-29.7806,152.24464,338.1
-29.73724,152.14038,341.8
-30.00674,152.27991,353.1
-29.99285,152.25362,335.9
-29.98877,152.25261,347.3
-29.98418,152.25638,339.1
-29.97466,152.26709,342.4
-30.01579,152.27354,334.9
-30.89099,147.58847,354.3
-29.90412,152.16298,367
-30.89186,147.59074,367
-29.84652,152.02469,341.6
-29.85616,152.01392,333.7
-29.85944,152.02264,331.5
-29.85203,152.01649,347.2
-29.76866,152.20007,345.1
-29.86451,152.01871,353.9
-29.75026,152.17607,352.2
-29.89669,152.15379,367
-29.90084,152.15433,345
-29.86409,152.02278,340.6
-29.8691,152.01527,355.1
-29.87372,152.01157,330.3
-29.93165,152.21841,331.2
-29.92293,152.22153,356.4
-29.91834,152.22516,367
-29.92022,152.20799,348.4
-29.7474,152.16333,351.6
-29.91746,152.19484,350.5
-29.90918,152.23239,367
-29.74327,152.1628,367
-29.91425,152.18579,355.7
-29.91105,152.1765,367
-29.77786,152.23129,351.4
-29.90416,152.2401,348.9
-29.87244,152.02382,349.8
-29.89224,152.27287,339.9
-29.88929,152.26149,355.7
-29.89021,152.13579,347.9
-29.89389,152.14067,356.4
-29.89624,152.15799,341
-29.78427,152.2493,352.9
-29.87706,152.02014,348.5
-29.81434,152.24182,331.3
-29.78009,152.2106,337.1
-29.78278,152.22444,351.1
-29.78148,152.23651,367
-30.00345,152.27164,345.2
-29.99191,152.26233,345.4
-30.01495,152.28134,342.5
-32.76279,147.30907,367
-29.71356,152.36543,331.2
-32.0711,146.13599,367
-29.65026,152.38409,332.9
-29.67146,152.49109,331.2
-29.14773,152.33159,356.2
-29.14401,152.32794,342.3
-29.1399,152.32779,341.5
-29.64734,152.33456,352
-29.65393,152.50081,334
-29.19489,152.38321,333.6
-28.26356,151.44511,340.4
-29.65456,152.34456,343.8
-26.38804,150.97488,333.8
-27.96097,152.32881,336.9
-29.09615,152.27492,348.2
-28.5412,149.83652,344.7
-29.33447,151.99883,342.2
-29.72105,152.15627,334.6
-29.70495,152.14989,341.4
-29.73989,152.13745,351.5
-29.7219,152.14844,355.4
-29.72148,152.15236,341.9
-27.59755,152.86617,332.6
-26.12642,153.03734,334.9
-23.24313,145.49718,367
-23.23735,145.49667,367
-22.40967,150.56148,342.3
-22.46497,150.68105,353.2
-22.45259,150.67975,332.9
-22.41122,150.58366,342.3
-22.47004,150.67342,337.4
-22.41854,150.59273,340.9
-22.40708,150.58316,337.5
-17.10212,143.27626,349.8
-17.16156,143.30743,336.7
-17.19247,143.31064,337.1
-17.17862,143.3078,345.2
-17.19099,143.30904,332
-17.13781,143.29491,347.2
-17.15636,143.29689,335.2
-17.0964,143.27068,354.9
-17.09114,143.26022,332
-17.0914,143.26723,347.2
-17.08671,143.25182,333.4
-17.1321,143.2894,343
-17.18059,143.30453,356.4
-17.16205,143.30255,331.6
-15.30235,141.78432,353.3
-15.30899,141.78502,336.5
-15.29806,141.76016,338.9
-15.28417,141.76472,367
-15.28476,141.75885,336.4
-15.71763,145.18835,340.8
-15.70646,145.19067,337
-15.71576,145.18875,338.5
-15.71037,145.18814,328.5
-14.36483,144.32312,331.6
-14.35837,144.33018,335.6
-15.73298,145.19775,335.9
-15.72036,145.21352,349.2
-15.7049,145.20518,330.1
-15.72034,145.19637,341.8
-15.94809,144.55539,340
-14.78805,141.63466,350.5
-15.979,144.55725,334.3
-15.96962,144.56703,333.4
-14.32291,143.58633,338.5
-14.31617,143.60352,367
-14.32108,143.60339,355.6
-13.05574,143.02345,345.5
-13.05724,143.01015,330.8
-32.76464,147.30978,338
-32.56597,148.43849,367
-32.07382,146.13214,355.4
-32.07468,146.13763,367
-31.66438,146.56903,350.3
-30.88895,147.59105,367
-30.89516,147.59296,347.6
-29.37316,126.37373,349.4
-29.36333,126.38575,336.5
-29.36565,126.36382,354
-26.59395,147.78766,348.8
-23.24647,145.50038,349.5
-23.24226,145.48898,344.9
-23.24729,145.49744,367
-20.73629,139.47517,350.6
-14.77539,141.62247,367
-14.77824,141.64038,346.6
-14.77944,141.63483,332
-14.77462,141.62523,340.7
-14.77656,141.61703,367
-14.76934,141.61838,348.8
-21.07964,117.12495,332.9
-21.07413,117.12977,367
-17.12915,143.28719,353.3
-17.15474,143.29982,354.4
-16.3503,136.05176,340.4
-17.13444,143.29518,332.7
-15.27526,141.76802,341.9
-15.28401,141.75842,339.3
-17.21365,143.29636,335.6
-17.21303,143.29356,333.3
-15.28043,141.77365,367
-17.16681,143.30934,330.5
-17.20204,143.31088,334.4
-17.20877,143.31259,347.6
-17.18229,143.30882,333
-17.21073,143.30901,367
-16.34231,136.04562,342.7
-16.35256,136.01532,347.3
-16.35777,136.01183,353.4
-16.36079,136.04457,337
-16.37262,136.00552,350.5
-16.37013,136.01892,353.6
-16.36765,136.03227,341.9
-16.37865,135.99756,353.4
-16.39157,136.05103,345.7
-16.37701,136.00644,336.1
-16.37453,136.01981,348.7
-16.39214,136.02316,344.9
-16.37287,136.0287,339.9
-16.39379,136.01424,342.7
-16.3894,136.01335,352.1
-16.38141,136.00728,343.6
-16.38058,136.01175,335.5
-17.15329,143.30618,367
-15.29208,141.78194,367
-16.3781,136.02518,367
-15.30375,141.79024,340.5
-15.28052,141.77493,354.2
-16.28304,136.21297,333.5
-16.35885,136.03052,344.7
-16.36906,136.0002,356.9
-16.36574,136.01801,333.8
-17.07907,143.25452,354.6
-17.09116,143.26395,338.1
-17.08625,143.25719,351.7
-17.09006,143.27148,343.6
-14.32137,143.60008,338.3
-17.06611,122.41982,353.9
-17.09735,122.3866,367
-17.08053,122.41672,345.6
-17.09216,122.39092,344.9
-17.08575,122.41237,355.8
-17.05289,122.41299,342.3
-17.09621,122.39651,367
-17.08526,122.41017,367
-17.10197,122.38725,349.9
-16.80327,122.82211,367
-17.09159,122.39588,348.8
-11.78078,142.38353,348.3
-17.09678,122.39156,356.3
-17.09102,122.40084,367
-11.78452,142.38216,367
-17.10025,122.4021,367
-17.08175,122.40675,343.5
-17.0985,122.3767,352.6
-17.06964,122.38287,347.4
-17.07992,122.42168,346.5
-16.79825,122.82603,346.8
-11.80418,142.42957,332.1
-11.8073,142.43208,342.7
-12.76307,143.04791,332.4
-11.78265,142.47815,332.1
-11.77143,142.46133,367
-11.76584,142.45293,367
-11.77984,142.47566,327.8
-11.77,142.4518,367
-16.3847,124.00636,355.1
-16.43334,124.08272,352.5
-13.91732,132.8118,350.6
-12.43892,134.79128,332.5
-12.37813,134.77646,338.7
-13.9834,132.89915,355.9
-13.97665,132.89311,347.1
-12.90987,130.54182,342.3
-12.20162,134.32729,355.2
-12.19737,134.32658,332.5
-12.1917,134.33386,340.8
-12.35891,134.80862,344
-12.29778,134.6967,352.5
-12.50532,133.09903,337.9
-15.53926,135.01653,367
-16.46954,124.01865,351.9
-15.53508,135.0157,335.8
-13.40296,132.18271,348.6
-13.39636,132.17705,345.2
-12.16882,134.38812,342.3
-16.47853,124.04708,352.4
-16.44483,124.0494,346.7
-16.4235,124.06222,343.1
-16.47448,124.04603,351
-12.88422,130.59238,347.8
-16.46543,124.01814,344.7
-16.4768,124.02756,347.6
-14.34441,126.89441,351.2
-12.35455,134.80782,340.1
-16.47177,124.03434,355.9
-16.46859,124.02626,351
-16.46372,124.09856,354.1
-16.461,124.08707,367
-16.46148,124.08328,341.4
-12.88676,136.44159,352.4
-16.43599,124.09429,342.8
-16.46829,124.09533,339.2
-16.43287,124.08634,347.9
-16.47535,124.13822,344.1
-16.46132,124.01748,367
-16.46325,124.10233,353
-11.3239,132.47908,336.8
-11.31412,132.45439,340.2
-11.31332,132.45926,342.5
-12.06398,133.69667,346.8
-12.06116,133.6886,330.9
-12.05708,133.68788,336
-11.31104,132.46208,337.1
-11.31173,132.46893,334.9
-11.7719,130.25685,338.1
-12.01583,134.68384,340.9
-11.56104,132.78058,340.7
-11.56493,132.7812,330.8
-12.01572,134.68765,352.6
-11.68888,130.82684,339.3
-11.85446,133.36414,349.1
-11.84984,133.367,337.6
-11.84521,133.36989,333.5
-12.01656,134.67957,338.3
-12.15762,134.36192,330.8
-12.46927,130.65791,346.6
-12.1461,133.09041,340
-12.13738,133.09415,335.4
-11.58649,133.07935,331.7
-11.57813,133.05675,348
-12.14254,133.91902,337.9
-11.59386,133.01208,339.7
-11.59559,133.00188,342.6
-11.59732,132.99171,352.1
-11.43789,132.46758,346.1
-12.57203,130.6709,335.9
-11.56052,132.83176,337.2
-11.55579,132.83609,350.1
-11.55383,132.79979,348.9
-11.56622,132.82062,337.2
-11.57573,132.81195,351.3
-11.57745,132.80197,336.6
-11.57553,132.81378,350.6
-11.56998,132.8231,348.1
-11.57719,132.80377,332.9
-11.52832,130.7928,334.3
-11.97353,133.15744,335.2
-33.91362,118.08929,336.2
-33.91635,118.08606,339.3
-21.07626,117.13345,348
-21.08225,117.13503,340.3
-22.44862,150.681,342.2
-22.47147,150.68169,299.7
-22.46093,150.68532,337.7
-22.4424,150.67854,309.4
-22.44685,150.67303,305
-22.40297,150.55338,301.4
-22.41679,150.58951,306
-20.54182,147.78471,303.1
-26.22635,153.06656,298.6
-26.17039,153.08112,304.8
-26.19715,153.07887,309
-26.2273,153.07115,306.3
-26.26254,153.06616,305.3
-26.75994,150.57056,305.1
-22.98938,148.58267,297.9
-23.23952,145.49879,297.5
-29.62457,152.38779,297.2
-29.65045,152.38452,320.6
-29.65491,152.34259,300.1
-29.77412,152.39001,300.2
-29.64968,152.33884,299.4
-29.65383,152.50496,314.2
-29.65122,152.49088,304.9
-29.65126,152.49277,305.6
-29.0948,152.28265,321.1
-29.09995,152.28572,300.6
-27.90965,149.87845,304.1
-30.00129,152.28197,299.4
-29.76353,152.50475,298.9
-29.65925,152.34212,301.8
-29.66986,152.35046,306.2
-29.732,152.35811,297.4
-27.35288,152.2104,317.9
-27.92941,152.30818,339.7
-27.92735,152.32021,348.3
-27.92617,152.31462,328.8
-27.95176,152.32713,308.5
-27.93168,152.31895,301.2
-27.94008,152.31525,304.1
-27.94321,152.30821,297.4
-27.95495,152.32045,311.6
-27.95819,152.336,297.7
-27.96391,152.31944,316.5
-27.96661,152.31583,297.6
-27.96477,152.34561,310.4
-29.85636,152.04739,302.5
-29.86517,152.02505,319
-29.85903,152.01724,295.6
-29.87036,152.02837,319.8
-29.88079,152.03526,296.8
-29.88164,152.03319,296.6
-30.01403,152.27946,302.1
-30.00981,152.28043,303.2
-30.02733,152.25839,302.8
-29.72134,152.11891,303.8
-29.8754,152.02512,317.2
-29.97254,152.2715,302.6
-29.9768,152.27072,307.5
-29.98525,152.26875,303.3
-29.98861,152.26369,304
-29.99293,152.26318,306.3
-29.99536,152.27475,318.3
-29.99722,152.26257,309.3
-30.00142,152.26143,306
-29.87791,152.02144,313.2
-29.87366,152.02264,315.9
-29.86851,152.0195,307.3
-31.80644,148.02171,311.2
-30.53708,146.9861,321.9
-31.45556,147.02303,313.7
-31.4506,147.0231,299.4
-32.37985,146.75002,296.1
-31.66058,146.56804,313.2
-33.13433,149.13461,337.7
-33.14037,149.1391,337.5
-34.24811,150.5815,304.1
-40.19374,148.14777,336.5
-11.76825,142.37039,304.6
-11.82929,142.496,305.7
-11.81452,142.58917,308.6
-11.81911,142.59355,301.4
-11.77278,142.37466,308.3
-12.53511,142.16396,302
-12.95097,141.67761,315.6
-11.77075,142.37187,331.6
-12.94635,141.67577,329.1
-11.77146,142.37671,300.3
-11.7721,142.36981,320.1
-11.82859,142.49106,301.3
-13.03565,142.99562,305.1
-13.03482,142.99666,307.9
-12.75676,143.04295,302.8
-11.82123,142.46701,299.6
-11.81805,142.4725,312.9
-11.77974,142.45309,311.8
-11.77451,142.44386,307.1
-11.77821,142.4501,314.7
-11.77292,142.4409,300.3
-15.734,145.18861,318.2
-12.74928,130.61841,305.5
-12.75228,130.59576,302.4
-15.53508,135.04324,308.6
-15.53331,135.01155,308.4
-14.361,144.33624,304.8
-15.69541,145.19902,313.3
-15.94298,144.55498,327.2
-15.98717,144.56393,301.8
-15.27732,141.78209,332.2
-14.31184,143.61475,320.5
-14.3167,143.61827,300.5
-14.31237,143.61884,310.1
-14.32376,143.63882,307.7
-14.31132,143.61066,309.5
-14.3243,143.60898,302.5
-14.32431,143.64307,300.5
-14.307,143.61127,339.7
-14.31831,143.63078,337.2
-16.48843,124.02132,307.9
-16.47945,124.01195,301.1
-16.48108,124.01264,300.5
-17.079,143.26343,317
-16.49511,124.04518,310
-17.07955,143.26782,302.6
-16.50039,124.03815,318.6
-16.50549,124.0303,326.4
-16.5068,124.03625,308.3
-16.50658,124.04096,338.4
-16.51166,124.03323,344.8
-16.50794,124.04145,322.7
-16.06559,136.03276,325.3
-17.16938,143.31221,308.5
-16.50539,124.03574,309.7
-17.13787,143.30463,308.5
-17.14725,143.30782,307.3
-16.49121,124.0335,322.4
-17.20134,143.31677,301.8
-16.49254,124.03935,334.7
-16.49905,124.0321,301.7
-17.15223,143.31166,303.5
-17.15067,143.30579,310.9
-17.16002,143.30899,302.6
-16.43533,124.10632,307.5
-16.50013,124.04266,367
-17.07407,143.25964,302.8
-20.73742,139.47839,295.2
-22.40054,150.56274,298
-22.40184,150.58131,296.6
-22.76153,148.56598,295.5
-23.2388,145.49423,296.9
-22.81937,127.46224,356.1
-22.82743,127.47723,298.5
-22.83321,127.48142,348.3
-21.26299,123.57433,329.5
-26.59182,147.78729,301.9
-21.28479,123.17454,312.9
-21.29095,123.17272,314.9
-21.2861,123.16676,367
-21.29228,123.16499,367
-21.29845,123.16319,333.2
-21.30461,123.16135,308.5
-31.66485,146.57169,301.5
-32.37542,146.74995,295.3
-34.36033,142.25938,295
-33.13467,149.13925,308.6
-30.86595,121.49487,322
-40.19443,148.14191,315.5
-42.50486,147.90048,296.5
-16.48828,124.01777,303.4
-16.48778,124.01788,303.2
-16.49483,124.02304,303
-16.50238,124.02744,308.1
-16.49536,124.02292,306.2
-16.50832,124.02707,333.4
-16.4899,124.03355,301.6
-16.49035,124.04469,309.2
-16.43124,124.10364,306.6
-20.59914,116.78294,340
-20.59863,116.77873,301.5
-21.08465,117.12607,301.7
-21.0797,117.12206,323.7
-21.07196,117.13245,310.4
-30.86895,121.49353,315.6
-31.80633,148.02184,341.6
-31.80393,148.02203,335.8
-31.70286,147.21259,342.4
-32.69919,147.21373,346.1
-31.76211,151.94463,336.1
-31.3891,151.70299,367
-31.38847,151.70029,367
-32.55229,152.04781,329.2
-29.78862,152.24693,339.9
-29.78834,152.24527,331.9
-29.72469,152.13745,330.8
-29.77967,152.21098,334.5
-29.8868,152.2645,367
-29.88643,152.26466,367
-30.00154,152.27669,346.5
-29.99718,152.25995,367
-29.99102,152.26891,335.5
-29.98481,152.27861,334.8
-30.00294,152.26453,367
-30.00321,152.261,338.9
-29.99154,152.26909,341.5
-29.88961,152.14372,338.8
-29.89458,152.1524,349.4
-29.85911,152.03255,367
-29.99201,152.26282,356.2
-29.9858,152.27179,347.4
-29.77034,152.19617,347.1
-29.9046,152.16823,329.6
-29.88999,152.14421,342.6
-29.8949,152.15286,367
-29.85474,152.01537,337.5
-29.85974,152.0238,341.1
-29.86529,152.02457,367
-29.87673,152.02136,343.8
-29.18294,152.36111,329.8
-29.11232,152.34367,351.1
-29.13569,152.32431,367
-29.11871,152.33171,338
-29.13001,152.32698,329.5
-29.11443,152.31642,333.7
-29.18739,152.37447,335.6
-29.64972,152.49254,336.4
-29.98981,152.28622,367
-29.98994,152.29018,330.8
-29.67681,152.34305,336.6
-29.68276,152.33675,329.1
-29.73119,152.35046,338.2
-29.71913,152.36497,331.9
-29.7361,152.35823,340.5
-29.7143,152.35599,343.1
-28.49785,149.38319,333.6
-29.1507,152.34187,367
-27.25887,150.21188,341.6
-27.96276,152.3119,332.4
-29.13582,152.33365,354.7
-27.96188,152.32266,330.2
-27.54555,150.06688,337.3
-29.14107,152.33646,367
-29.15181,152.339,367
-29.14633,152.33926,354.3
-29.15095,152.33873,367
-29.14045,152.3333,367
-29.14547,152.33902,342
-29.68173,152.33688,336.2
-29.64958,152.46848,353.6
-29.65141,152.46883,349.5
-29.64928,152.47237,335.5
-27.9516,152.31622,334.7
-27.25249,150.21634,353.5
-27.92606,152.29764,367
-27.92571,152.30196,367
-27.91911,152.31708,367
-27.91975,152.30893,339.7
-25.70657,152.61888,333.1
-26.23925,153.05992,353.6
-26.22804,153.07214,342.4
-26.24488,153.05885,353
-26.22915,153.06421,334.9
-22.46194,150.6852,367
-22.45075,150.68428,339.9
-22.44666,150.68221,367
-22.45261,150.67882,332.4
-22.44227,150.66893,367
-22.44186,150.67326,367
-22.4007,150.56721,332.9
-22.40021,150.57269,342.3
-19.54478,147.22192,367
-40.91117,147.91055,333.2
-35.19053,144.23184,348.3
-32.69422,147.20329,344.4
-32.69331,147.20615,343.1
-31.38703,151.70343,334.6
-32.96878,146.43475,337.3
-33.17225,148.70752,352.9
-29.8938,152.16936,367
-29.89882,152.15944,329.7
-29.89237,152.15746,355.8
-29.88954,152.14217,367
-29.88716,152.25391,331.4
-29.89392,152.25487,339.3
-29.91539,152.20161,348
-29.90721,152.23175,333.3
-29.89182,152.17647,340.7
-29.90889,152.19081,346.8
-29.89016,152.25813,340.3
-29.91375,152.19855,352.2
-29.90539,152.22868,337.3
-29.9167,152.21326,367
-30.02993,152.48438,338.2
-29.85718,152.03108,337.4
-29.87152,152.02959,356.2
-29.8734,152.0481,330.7
-29.88429,152.03375,367
-29.7803,152.20735,344.5
-29.87325,152.02328,367
-31.80435,148.02567,340.9
-29.75736,152.04349,333.6
-29.9577,152.26846,367
-29.96442,152.26961,336.7
-29.97504,152.25652,332.1
-29.99263,152.2435,336.1
-29.99002,152.25305,367
-29.99537,152.25916,332.9
-29.99684,152.25378,367
-29.95511,152.27016,344.1
-29.96738,152.25156,367
-29.97239,152.25877,330.8
-29.97504,152.27448,330.1
-29.9816,152.2762,336.8
-29.99005,152.27113,345.3
-29.99444,152.2554,367
-29.77991,152.21733,367
-29.79216,152.19006,331.7
-29.72602,152.13187,367
-30.01322,152.24509,338.6
-30.01093,152.24666,340.4
-29.89709,152.16582,367
-29.88812,152.13947,343.7
-29.89088,152.15472,367
-29.90169,152.16623,330.4
-27.95809,152.32491,330.8
-27.95952,152.31897,367
-27.95291,152.31702,335.9
-32.99942,137.58853,335.4
-33.00734,137.58154,337.2
-30.91545,141.54303,335.5
-29.98195,152.28265,331.2
-29.18238,152.36879,345
-29.18391,152.36963,343.1
-28.95891,152.43605,329
-28.84721,147.60339,367
-28.49795,149.38075,348.6
-31.66389,146.57162,335.8
-29.68292,152.33873,333.3
-32.25195,146.92987,341.4
-25.65325,147.62875,331
-25.78225,148.61882,352.9
-29.39402,130.42754,345.3
-27.25452,150.21248,356.7
-28.35116,148.71803,353.8
-27.59576,148.99411,367
-28.38546,148.26286,335.1
-22.44641,150.68182,341.5
-22.44345,150.67696,342.9
-22.39832,150.57724,352.8
-22.72789,148.63155,367
-22.72655,148.63699,344.9
-22.72736,148.62622,367
-19.54563,147.22746,349
-17.2141,143.31506,348
-17.15947,143.31404,341.6
-17.13009,143.30128,333.3
-15.53201,141.70694,356.6
-18.23992,145.23685,367
-15.94373,144.56351,346.9
-15.93499,144.549,367
-15.93655,144.5416,338.3
-15.94187,144.56241,345.5
-15.93784,144.55324,335.4
-15.93382,144.54405,340.6
-20.14936,123.19085,343.5
-15.97801,144.5688,367
-13.90872,132.82257,354.1
-13.90752,132.80762,342.1
-13.9019,132.79935,338.7
-13.98817,132.90849,349.3
-13.95188,132.87708,350.8
-13.93959,132.86781,341.8
-13.90084,132.80656,351.1
-14.17229,126.51914,346.1
-13.90525,132.79988,349.6
-13.40963,132.20946,334.2
-13.4068,132.20528,343.7
-13.32598,132.35706,333
-13.31767,132.35545,346
-13.31095,132.35443,333.9
-13.30089,132.35283,344
-13.93625,132.86731,341.7
-13.93612,132.84521,367
-13.93505,132.85242,354.2
-13.93225,132.84828,357.3
-13.92717,132.83649,346.4
-13.91875,132.82413,337
-14.37225,144.3278,331.1
-12.69254,135.76254,340.5
-13.89301,132.79811,344.7
-13.8997,132.79915,336.9
-16.48061,124.00636,355.2
-16.48583,124.01099,367
-12.69954,135.7637,354.5
